,adm1_name,Datetime,adm1_code,fcs,pewi_cubic_intp,food_inflation_cubic_intp,headline_inflation_cubic_intp,Explosions/Remote violence_cubic_intp,rainfall_value_cubic_intp,rainfall_1_month_anomaly_cubic_intp,rainfall_3_months_anomaly_cubic_intp,ndvi_value_cubic_intp,ndvi_anomaly_cubic_intp,Violence against civilians_cubic_intp,Battles_cubic_intp,currency_exchange_cubic_intp,rcsi_cubic_intp,fcs_cubic_intp,year_week,day_of_week,day_of_week_num,Ramadan,Ramadan_past90days,cv_ind,Area,Lat,Lon,Waterways,population,Easting,Northing,MPI,MPI_incidence,MPI_intensity,Muslim,rainfall_1_month_anomaly_asinh,ndvi_anomaly_asinh,rainfall_value_log,currency_exchange_log,Area_log
333,Ennedi Ouest,2023-02-08,900177.0,0.5881226130894252,,16.69780728157573,1.3772187972261751,,-0.00027011458546685605,1.0000119177197728,1.0000230408595596,0.10816225100132694,1.0114492886447621,,,609.520328336441,0.27901002611432757,0.5881226130894252,2023-W06,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813820140949028,0.8894463280790122,-0.0002701510729822141,6.414311590844787,11.739724114131327
334,Ennedi Ouest,2023-02-15,900177.0,0.5962713786533901,,17.07204811627083,1.6510007366445265,,2.9609033587028535e-05,1.0000081346369722,1.0000087214313098,0.10795727506032604,1.0109156228275358,,,612.9105529993313,0.27055900028773716,0.5962713786533901,2023-W07,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813793390648109,0.8890710733273616,2.9608595248170075e-05,6.419849238380721,11.739724114131327
335,Ennedi Ouest,2023-02-22,900177.0,0.5979898943219866,,17.645780261555238,2.055066806834124,,1.4277832901756124e-05,0.9999992402225085,1.0000099578945894,0.10790033705980033,1.011544083913815,,,614.3111425831186,0.26109007699148995,0.5979898943219866,2023-W08,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813730497756246,0.8895129742566846,1.4277730974468564e-05,6.4221280627700565,11.739724114131327
336,Ennedi Ouest,2023-03-01,900177.0,0.6096062578473772,,18.311053512544753,2.5081857862545633,,4.871100476187147e-05,0.9999999326271475,1.000012279020785,0.10797963001913706,1.0133228962373804,,,620.095325823257,0.24657424654279433,0.6096062578473772,2023-W09,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813735393797413,0.8907629895236152,4.870981841931382e-05,6.4314845738941395,11.739724114131327
337,Ennedi Ouest,2023-03-08,900177.0,0.6344342912946429,,18.95782443880615,2.9288138897123384,,-0.0004681492025671225,0.9999905033977063,1.0000008801691933,0.10793067959417406,1.014333669778257,,,617.2942626835135,0.22614969253540035,0.6344342912946429,2023-W10,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813668718917201,0.8914727898471195,-0.0004682588186174812,6.426964497342292,11.739724114131327
338,Ennedi Ouest,2023-03-15,900177.0,0.6576570456368582,,19.45707975336818,3.232574723907706,,0.000990645389118991,0.9999941110528913,1.0000049898493368,0.10774418406770887,1.0141432570830253,,,615.7260311584358,0.2156289291381836,0.6576570456368582,2023-W11,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813694228989778,0.8913391028516126,0.0009901550238009642,6.424424891514325,11.739724114131327
339,Ennedi Ouest,2023-03-22,900177.0,0.6651414053780692,,19.663583671254635,3.3326695272293807,,0.002353607631367514,1.0000126544011174,1.000023613456397,0.1075316008880302,1.0134522888363204,,,611.8991515002617,0.22727474212646484,0.6651414053780692,2023-W12,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813825350040772,0.8908538735262254,0.0023508422351813437,6.418200406089132,11.739724114131327
340,Ennedi Ouest,2023-03-29,900177.0,0.6749371555873326,,19.430922968118004,3.1421237210112065,,-0.00272491574273896,0.999994297693355,1.000007496692411,0.10726497978082664,1.0124830086058358,,,607.6288227839533,0.2247685432434082,0.6749371555873326,2023-W13,Wednesday,3.0,1.0,7.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813695548740978,0.8901729183108309,-0.0027286350837718854,6.411208595500109,11.739724114131327
341,Ennedi Ouest,2023-04-05,900177.0,0.6789067186628069,,18.614673515282675,2.576378677457567,,0.007722496039431182,1.0000572437552604,1.0000642593320537,0.10706935630848945,1.011791166138907,,,603.0158969309913,0.2105067253112793,0.6789067186628069,2023-W14,Wednesday,3.0,1.0,14.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8814140638878034,0.8896866715178324,0.00769283019856566,6.403600517010636,11.739724114131327
342,Ennedi Ouest,2023-04-12,900177.0,0.6892092023577009,,17.147110713182734,1.644034834340778,,0.04099027997342095,1.0001627362909669,1.00016153713546,0.10700491227688547,1.0116151580115855,,,600.1842199695803,0.2125513485499791,0.6892092023577009,2023-W15,Wednesday,3.0,1.0,21.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8814886542729629,0.8895629411019591,0.04017245238791518,6.398901409978758,11.739724114131327
343,Ennedi Ouest,2023-04-19,900177.0,0.672803006853376,,15.128807347054353,0.5581062325893484,,0.0658931907072887,1.0001293208181845,1.0001419509672542,0.10690938227274589,1.0113626827809001,,,598.5373814306128,0.2035177149091448,0.672803006853376,2023-W16,Wednesday,3.0,1.0,28.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8814650276907025,0.8893854367328878,0.06381312438903866,6.396158326869927,11.739724114131327
344,Ennedi Ouest,2023-04-26,900177.0,0.6473062133789063,,12.699720296437945,-0.42055725963156626,,0.07831840443534255,1.0006426154524248,1.0006429450932401,0.10666824597816323,1.0103984529610532,,,595.2362790476442,0.18334478923252653,0.6473062133789063,2023-W17,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8818279117707153,0.8887073223970346,0.07540279477038066,6.390637029858346,11.739724114131327
345,Ennedi Ouest,2023-05-03,900177.0,0.6415180805751256,,9.999985459484401,-1.0312196916791156,,0.11509274389012562,1.0009038759551296,1.000928142127973,0.10630017703199175,1.0088262795747522,,,594.82674806938,0.18423671449933732,0.6415180805751256,2023-W18,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8820125794334308,0.8876009580120461,0.10893757982974706,6.389949933647727,11.739724114131327
346,Ennedi Ouest,2023-05-10,900177.0,0.6457000296456473,,7.169738734344599,-1.086042795054257,,0.21145484887985536,0.9997413909288104,0.9998904806208796,0.10593298133016406,1.0073664900523733,,,589.630836894432,0.1941449328831264,0.6457000296456473,2023-W19,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.881190710968532,0.8865729010804824,0.19182199180557913,6.381191180771758,11.739724114131327
347,Ennedi Ouest,2023-05-17,900177.0,0.639813472202846,,4.3491160191694345,-0.7086970328835838,,0.3042353924164803,1.0003018818139215,1.0003664447283638,0.10567388888197406,1.0061119366537616,,,603.63987600902,0.18207647596086773,0.639813472202846,2023-W20,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8815870335879694,0.885688781986213,0.2656169628702805,6.404633034535366,11.739724114131327
348,Ennedi Ouest,2023-05-24,900177.0,0.6283180563790457,,1.6782532121097908,-0.16481926341819544,,0.2899577840923378,0.9961386194869711,0.9966453908128413,0.10546195427562308,1.0047186318670023,,,607.3652779831467,0.17365208489554268,0.6283180563790457,2023-W21,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8786405411938172,0.8847062306923473,0.25460949232827385,6.410775487722907,11.739724114131327
349,Ennedi Ouest,2023-05-31,900177.0,0.630166495186942,,-0.702713788683443,0.27627195397243426,,0.4127218925162034,0.9991722547954179,1.00032690230381,0.10520263939337514,1.0031280357098225,,,612.4304054915712,0.18693621226719448,0.630166495186942,2023-W22,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8807881616348882,0.883583713494,0.3455182637476652,6.419066819234788,11.739724114131327
350,Ennedi Ouest,2023-06-07,900177.0,0.632837655203683,-0.05490217308740747,-2.6582390553803092,0.3593308067193649,,1.47056942839511,1.0695267638323638,1.0674518200191874,0.10503213285455083,1.0022899066668847,,,612.1960302930466,0.1936717905317034,0.632837655203683,2023-W23,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.9296920376655241,0.8829918689469559,0.9044486618819133,6.4186846732210725,11.739724114131327
351,Ennedi Ouest,2023-06-14,900177.0,0.6250206593104771,-0.2593294435369891,-4.116016251239193,0.0230026603943423,,2.31523185209805,1.1540867521445701,1.147448340229555,0.10516323173430643,1.0031690556736836,,,608.8795433667738,0.1811755807059152,0.6250206593104771,2023-W24,Wednesday,3.0,0.0,30.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.9862450826004492,0.8836126733620472,1.1985275614931878,6.413261467777076,11.739724114131327
352,Ennedi Ouest,2023-06-21,900177.0,0.6194891684395927,-0.46858693401654,-5.077688561355657,-0.5673395320889584,,1.6252785077551368,1.1660138748175335,1.156070560799222,0.10564102871843431,1.0059118383246628,,,599.5982865769421,0.16782036100115091,0.6194891684395927,2023-W25,Wednesday,3.0,0.0,29.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.9940325939884299,0.8855477157732482,0.965186988608005,6.397926302692916,11.739724114131327
353,Ennedi Ouest,2023-06-28,900177.0,0.6212150301252093,-0.6751390543048217,-5.553059118062471,-1.221304601282579,,1.2190583799037036,1.1588520052431375,1.1439629082925715,0.10613587716994209,1.0092896742874171,,,601.0643055015953,0.1652784238542829,0.6212150301252093,2023-W26,Wednesday,3.0,0.0,22.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.9893619447013378,0.887927146920429,0.7970829527092471,6.400364259374087,11.739724114131327
354,Ennedi Ouest,2023-07-05,900177.0,0.6254594203404018,-0.8714502141805951,-5.551931053692405,-1.7485013777385625,,1.2010288682250103,1.0986012875401028,1.1209434417221615,0.10646919301406566,1.0119787332073107,,,601.4358121963569,0.16795353753226142,0.6254594203404018,2023-W27,Wednesday,3.0,0.0,15.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.9494057263985833,0.8898185156691912,0.7889249184169709,6.40098112391579,11.739724114131327
355,Ennedi Ouest,2023-07-12,900177.0,0.6299589375087192,-1.0499848234226214,-5.084107500578223,-1.9585386920089503,,1.0384019236841227,0.9732162530782443,1.0741679426983644,0.10659202119126639,1.0129206109157405,,,595.9833513997276,0.1613232163020543,0.6299589375087192,2023-W28,Wednesday,3.0,0.0,8.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8623072436006244,0.8904803909809718,0.7121661301178493,6.3918892259011155,11.739724114131327
356,Ennedi Ouest,2023-07-19,900177.0,0.6540453447614397,-1.2032072918096623,-4.1593915910526995,-1.661025374645785,,1.1393528224233698,0.885985455631766,1.0168480268921172,0.10645663139529059,1.0116205593709797,,,584.1784894332812,0.17372013909476144,0.6540453447614397,2023-W29,Wednesday,3.0,0.0,1.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.7984136476038471,0.8895667383183571,0.7605033638674514,6.371916910837584,11.739724114131327
357,Ennedi Ouest,2023-07-26,900177.0,0.6629565756661552,-1.3235820291204787,-2.7875864574486005,-0.6655702562011089,,0.059325300290244916,0.7786594401223506,0.9210221207598942,0.1061658982772112,1.0090778084120997,,,591.0600944211164,0.18056263787405832,0.6629565756661552,2023-W30,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.7159172159194025,0.8877780214530605,0.05763219630587371,6.383608140578609,11.739724114131327
358,Ennedi Ouest,2023-08-02,900177.0,0.6471478707449777,-1.40357429401483,-1.0229218777729228,1.161458444163019,,0.7576976161287305,0.7326558486769731,0.87452221027827,0.10592880263750923,1.0059704721961522,,,596.8434279198134,0.17007140159606934,0.6471478707449777,2023-W31,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.6792140699013769,0.8855890532034946,0.5640047799911185,6.393328893447115,11.739724114131327
359,Ennedi Ouest,2023-08-09,900177.0,0.6288855361938477,-1.4367452505214418,-0.4,1.9,,8.504445206504032,0.9700644742997152,1.0356645329779646,0.10598506209267129,1.0020837490609547,,,596.1121423576977,0.15438713209969657,0.6288855361938477,2023-W32,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.86004677673744,0.882846252811407,2.251759605641828,6.39210493889751,11.739724114131327
360,Ennedi Ouest,2023-08-16,900177.0,0.6281614194597517,-1.4233876889865387,-0.4,1.9,,12.498001267517093,1.2106612607441665,1.1897436982810823,0.1065133651539392,0.9982797503104365,,,600.400378887582,0.15819682121276854,0.6281614194597517,2023-W33,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,1.0227804548064112,0.8801566635208049,2.602541620225277,6.399260900563512,11.739724114131327
361,Ennedi Ouest,2023-08-23,900177.0,0.6328754752022879,-1.368004000627531,-0.4,1.9,,8.147725648046993,1.2673916530209637,1.184270957426857,0.10751209381069003,0.995877147546942,,,602.5829579289253,0.1655408069065639,0.6328754752022879,2023-W34,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,1.0584115836563357,0.878455283195843,2.2135052853355406,6.402883492447599,11.739724114131327
362,Ennedi Ouest,2023-08-30,900177.0,0.6201770673479353,-1.2752875748864725,-0.4,1.9,,4.325476485941231,1.2735349128157385,1.1271819333369684,0.10883372615217157,0.9960228170351861,,,605.5645521102788,0.15713826315743584,0.6201770673479353,2023-W35,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,1.0622112015158383,0.8785584958733516,1.6725021885202402,6.40781115653787,11.739724114131327
363,Ennedi Ouest,2023-09-06,900177.0,0.596068616594587,-1.1500968519201498,-0.4,1.9,,2.281623777004834,1.1736817419866596,1.0778835693345301,0.11040756677319116,0.9995612713228722,,,608.41402247925,0.14958528109959193,0.596068616594587,2023-W36,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.9990149435180224,0.8810633249678749,1.1883383538621541,6.412497876590863,11.739724114131327
364,Ennedi Ouest,2023-09-13,900177.0,0.5854721287318638,-1.0009279896380296,-0.4,1.9,,1.000796180243548,0.9812178242112262,1.0516708458908763,0.11197975001762905,1.0063270032982516,,,611.2168994654701,0.16232560430254256,0.5854721287318638,2023-W37,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8680300278111956,0.8858403848933882,0.6935451914648699,6.417086630614912,11.739724114131327
365,Ennedi Ouest,2023-09-20,900177.0,0.5868247713361467,-0.8420942666954475,-0.4,1.9,,0.3778528187220718,0.8577236393238602,1.041872706505101,0.11309983479133331,1.0145917371198145,,,614.0224271122983,0.15189923150198803,0.5868247713361467,2023-W38,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.7771111718343942,0.8916539562338561,0.3205263589931003,6.421658733990884,11.739724114131327
366,Ennedi Ouest,2023-09-27,900177.0,0.5911682292393275,-0.6888559860709303,-0.4,1.9,,0.1969499212473063,0.8881735017213143,1.0389527419031352,0.11348939892757394,1.021212906962776,,,618.6021980757981,0.15414049421037948,0.5911682292393275,2023-W39,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8000504835036222,0.896294113506676,0.1797765888145224,6.429077656108722,11.739724114131327
367,Ennedi Ouest,2023-10-04,900177.0,0.5996935381208147,-0.5564345176807398,-0.4,1.9,,0.16677596668251443,0.9734100693935605,1.0444605606823487,0.11305953781374559,1.0239124739852363,,,623.5366541739643,0.14652185985020227,0.5996935381208147,2023-W40,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8624461331621409,0.8981815838368282,0.15424436116689405,6.437010021476478,11.739724114131327
368,Ennedi Ouest,2023-10-11,900177.0,0.6153005273001534,-0.45691646653169915,-0.4,1.9,,0.09825037796599567,0.9812267634790334,1.0622093814182467,0.1120279965165327,1.0227930180729934,,,619.574406910768,0.14436572347368512,0.6153005273001534,2023-W41,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8680364084510839,0.8973991971155254,0.09371834802665927,6.430645511896706,11.739724114131327
369,Ennedi Ouest,2023-10-18,900177.0,0.6207183347429549,-0.3928640411887391,-0.4,1.9,,0.02887034971938947,0.9826564249910463,1.0870692176222494,0.11099096481138919,1.0205469695182028,,,622.4355944179862,0.1289842278616769,0.6207183347429549,2023-W42,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8690565004793559,0.8958281147662028,0.028461452528268143,6.435245462940958,11.739724114131327
370,Ennedi Ouest,2023-10-25,900177.0,0.635200331551688,-0.3637046853073524,-0.4,1.9,,-0.00192120556426268,0.9970845214555026,1.1522382877977126,0.11021486139306799,1.0187758162653016,,,617.8197038858505,0.11948701449802941,0.635200331551688,2023-W43,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.879310529036404,0.8945879710649333,-0.001923053446826904,6.427813960282865,11.739724114131327
371,Ennedi Ouest,2023-11-01,900177.0,0.6668777683803013,-0.36882617592203365,-0.4,1.9,,-0.0018113907712733596,1.0002535140722741,1.2146571322519597,0.10964547866035364,1.0174624119820745,,,619.8070265577419,0.1426899310520717,0.6668777683803013,2023-W44,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8815528371783249,0.8936676292903154,-0.0018130333233719854,6.4310202873580185,11.739724114131327
372,Ennedi Ouest,2023-11-08,900177.0,0.6717831638881139,-0.40761629006727734,-0.4,1.9,,0.0009352899491388304,0.9998164793511417,1.1095726451544652,0.10914794086131321,1.0158066995217812,,,611.9638812795754,0.1531844915662493,0.6717831638881139,2023-W45,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8812438123702566,0.8925065605068941,0.0009348528380235385,6.41830601295979,11.739724114131327
373,Ennedi Ouest,2023-11-15,900177.0,0.6659617069789342,-0.47946280477757813,-0.4,1.9,,-0.00016068473449257215,1.000004556861242,0.9246184819099706,0.10866519494072678,1.013736061505128,,,611.6811394524829,0.16630148751395085,0.6659617069789342,2023-W46,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813768092033573,0.8910531718837374,-0.00016069764566765374,6.41784463657866,11.739724114131327
374,Ennedi Ouest,2023-11-22,900177.0,0.6706199101039341,-0.5837534970874304,-0.4,1.9,,-7.396321655499194e-05,1.0000063120265468,0.8487089778774297,0.10825413146521136,1.0118745098312019,,,601.5325844333896,0.17878187997000555,0.6706199101039341,2023-W47,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813780502892742,0.8897452567735878,-7.396595196853326e-05,6.401141745949548,11.739724114131327
375,Ennedi Ouest,2023-11-29,900177.0,0.6776498086111886,-0.7198761440313287,-0.4,1.9,,5.961636526101228e-05,0.9999897935222889,0.9170544695124913,0.10800884129735355,1.010834660354205,,,599.1154843608017,0.1786315291268485,0.6776498086111886,2023-W48,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813663699315263,0.8890141346586851,5.961458827620481e-05,6.397122110630084,11.739724114131327
376,Ennedi Ouest,2023-12-06,900177.0,0.7033178383963449,-0.8314938297902168,-0.4,1.9,,-1.659244540955908e-05,1.0000027159825662,0.9828876029813867,0.10779504241235764,1.010044733170949,,,604.8896700980049,0.1891723142351423,0.7033178383963449,2023-W49,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813755075079291,0.888458479751976,-1.6592583065669575e-05,6.406697906949371,11.739724114131327
377,Ennedi Ouest,2023-12-13,900177.0,0.7034182957240513,-0.835,-0.4,1.9,,-1.7299391705204466e-06,1.0000002831701125,0.9786416558757537,0.10749820773021075,1.0085323056057935,,,608.1925008258175,0.18314321245465962,0.7034182957240513,2023-W50,Wednesday,3.0,0.0,0.0,2,125456.72323287406,18.407000365092284,21.140289018513567,372.5026983611954,99126,1149521.9349033523,2046235.3060860073,60.24,93.4,64.5,0.6679562514463174,0.8813737872510357,0.8873939871457285,-1.729940666815978e-06,6.412134311072977,11.739724114131327
378,Guera,2022-10-05,900178.0,0.3971197891235352,0.15957405806707373,17.470911115373866,5.708237030384212,,33.75812163566242,1.7142185976225965,1.3540417043864557,0.6603753909497829,1.0759003433756855,0.0,22.0,663.59,0.2958760643005371,0.3971197891235352,2022-W40,Wednesday,2.0,0.0,0.0,4,61231.73428419869,11.48897732963405,18.632062291833673,41.41187048983372,709893,896358.2185557571,1272551.5160143822,56.44,89.1,63.4,0.9634352945501004,1.3080072205915096,0.9340380629518488,3.5484132608376107,6.499170309162694,11.022437199431161
379,Guera,2022-10-12,900178.0,0.397982668195452,0.19985628211570025,18.450579291971074,6.41230965012644,,22.385129054991847,1.5378997413435953,1.3636225906783028,0.6428787216667702,1.080619083326182,0.0,22.0,672.7478595620031,0.30172948019845147,0.397982668195452,2022-W41,Wednesday,3.0,0.0,0.0,4,61231.73428419869,11.48897732963405,18.632062291833673,41.41187048983372,709893,896358.2185557571,1272551.5160143822,56.44,89.1,63.4,0.9634352945501004,1.215604000385716,0.9372467963890447,3.1521003098708467,6.512855945315753,11.022437199431161
380,Guera,2022-10-19,900178.0,0.4075159672328404,0.2547249414124915,20.028167225961315,7.652696847238839,,7.989322570272732,1.236815457385127,1.3641072302161394,0.6102088858147257,1.0891707337453875,0.0,9.428571428571429,670.5684477086307,0.2972551046098982,0.4075159672328404,2022-W42,Wednesday,3.0,0.0,0.0,4,61231.73428419869,11.48897732963405,18.632062291833673,41.41187048983372,709893,896358.2185557571,1272551.5160143822,56.44,89.1,63.4,0.9634352945501004,1.039330131055283,0.9430427033545884,2.196037491948271,6.509615943320467,11.022437199431161
381,Guera,2022-10-26,900178.0,0.4165464074271066,0.2815661722801511,21.1798521515528,8.63340820489964,,4.065890392736003,0.9880341460143699,1.3437656017589459,0.5773917925188814,1.0976623671382932,0.0,0.0,666.2870459893918,0.29034368242536274,0.4165464074271066,2022-W43,Wednesday,3.0,0.0,0.0,4,61231.73428419869,11.48897732963405,18.632062291833673,41.41187048983372,709893,896358.2185557571,1272551.5160143822,56.44,89.1,63.4,0.9634352945501004,0.8728870890943868,0.9487735525749468,1.6225299154859703,6.503220307147167,11.022437199431161
382,Guera,2022-11-02,900178.0,0.42067327771868024,0.272551254296693,21.60743767213088,9.00928104601162,,5.6949266427067915,0.7846092146093023,1.32214911961121,0.5452034229081202,1.1065997104198995,0.0,0.0,660.0929067289973,0.29309834616524827,0.42067327771868024,2022-W44,Wednesday,3.0,0.0,0.0,4,61231.73428419869,11.48897732963405,18.632062291833673,41.41187048983372,709893,896358.2185557571,1272551.5160143822,56.44,89.1,63.4,0.9634352945501004,0.7206049096540201,0.9547790932277764,1.901350022056489,6.49389438478416,11.022437199431161
